Equipment Tag,Project Name,Area Name,Item,Unit,Qty,Capacity,Field Labor,Material Cost ($),Equipment Cost ($),hrs/qty,Mat $/qty,EQ $/qty,EQ $/Cap
DMW/WV,"TUKH Cambridge 8,9, and 10",Level 9,sink - (SK2),ea,12,,48,$856,$8933,4.00,$71,$744,NA
DMW/WV,"TUKH Cambridge 8,9, and 10",Level 9,sink - (SK3),ea,2,,32,$0,$6203,16.00,$0,$3101,NA
DMW/WV,"TUKH Cambridge 8,9, and 10",Level 9,sink (SK1),ea,38,,114,$2711,$16148,3.00,$71,$425,NA
DMW/WV,"TUKH Cambridge 8,9, and 10",Level 9,water closet (WC1),ea,32,,96,$11004,$19731,3.00,$344,$617,NA
DMW/WV,"TUKH Cambridge 8,9, and 10",Level 9,water closet (WC4),ea,7,,21,$0,$4416,3.00,$0,$631,NA
DMW/WV,"TUKH Cambridge 8,9, and 10",Level 9,water closet (WC5),ea,2,,6,$0,$1543,3.00,$0,$772,NA
FCU,"TUKH Cambridge 8,9, and 10",Level 10,FCU/BCU,ea,3,,18,$930,$12925,6.00,$310,$4308,NA
FCU,"TUKH Cambridge 8,9, and 10",Level 8,FCU/BCU,ea,3,,18,$930,$12925,6.00,$310,$4308,NA
FCU,"TUKH Cambridge 8,9, and 10",Level 9,FCU/BCU,ea,3,,18,$930,$12925,6.00,$310,$4308,NA
Other,"TUKH Cambridge 8,9, and 10",Level 10,mb soap dispenser (by others),ea,2,,2,$0,$62,1.00,$0,$31,NA
Other,"TUKH Cambridge 8,9, and 10",Level 10,med gas certification,ea,1,,,,$2068,,,$2068,NA
Other,"TUKH Cambridge 8,9, and 10",Level 10,med gas zone quote,ea,1,,,,$11864,,,$11864,NA
Other,"TUKH Cambridge 8,9, and 10",Level 10,sheetmetal quote,ea,1,1,0,$0,$206852,0.00,$0,$206852,$206852.42
Other,"TUKH Cambridge 8,9, and 10",Level 10,sound attenuator - mains,ea,9,,9,$0,$0,1.00,$0,$0,NA
Other,"TUKH Cambridge 8,9, and 10",Level 10,toilet accessories,ea,456,,456,$7071,$0,1.00,$16,$0,NA
Other,"TUKH Cambridge 8,9, and 10",Level 8,fixture rough-in,ea,241,,1,$0,$0,0.00,$0,$0,NA
Other,"TUKH Cambridge 8,9, and 10",Level 8,mb soap dispenser (by others),ea,2,,2,$0,$62,1.00,$0,$31,NA
Other,"TUKH Cambridge 8,9, and 10",Level 8,med gas certification,ea,1,,,,$2068,,,$2068,NA
Other,"TUKH Cambridge 8,9, and 10",Level 8,med gas zone quote,ea,1,,,,$11864,,,$11864,NA
Other,"TUKH Cambridge 8,9, and 10",Level 8,sheetmetal quote,ea,1,1,0,$0,$206852,0.00,$0,$206852,$206852.42
Other,"TUKH Cambridge 8,9, and 10",Level 8,sound attenuator - mains,ea,9,,9,$0,$0,1.00,$0,$0,NA
Other,"TUKH Cambridge 8,9, and 10",Level 8,toilet accessories,ea,441,,441,$6839,$0,1.00,$16,$0,NA
Other,"TUKH Cambridge 8,9, and 10",Level 9,fixture rough-in,ea,238,,1,$0,$0,0.00,$0,$0,NA
Other,"TUKH Cambridge 8,9, and 10",Level 9,mb soap dispenser (by others),ea,5,,5,$0,$155,1.00,$0,$31,NA
Other,"TUKH Cambridge 8,9, and 10",Level 9,med gas certification,ea,1,,,,$2068,,,$2068,NA
Other,"TUKH Cambridge 8,9, and 10",Level 9,med gas zone quote,ea,1,,,,$11864,,,$11864,NA
Other,"TUKH Cambridge 8,9, and 10",Level 9,sheetmetal quote,ea,1,1,0,$0,$206852,0.00,$0,$206852,$206852.42
Other,"TUKH Cambridge 8,9, and 10",Level 9,sound attenuator - mains,ea,9,,9,$0,$0,1.00,$0,$0,NA
Other,"TUKH Cambridge 8,9, and 10",Level 9,toilet accessories,ea,462,,462,$7164,$0,1.00,$16,$0,NA
RPBP,"TUKH Cambridge 8,9, and 10",Level 8,bfp,ea,36,,,,$3754,,,$104,NA
SA VVAV,"TUKH Cambridge 8,9, and 10",Level 10,isolation rooms valves,ea,3,,,$0,$15507,,$0,$5169,NA
SA VVAV,"TUKH Cambridge 8,9, and 10",Level 8,isolation rooms valves,ea,3,,,$0,$15507,,$0,$5169,NA
SA VVAV,"TUKH Cambridge 8,9, and 10",Level 9,isolation rooms valves,ea,3,,,$0,$2,,$0,$1,NA
WV,"TUKH Cambridge 8,9, and 10",Level 10,"floor drain (FD1 - 2"")",ea,5,,8,$310,$1431,1.50,$62,$286,NA
WV,"TUKH Cambridge 8,9, and 10",Level 10,"floor drain (FD1 - 4"")",ea,1,,2,$62,$286,1.50,$62,$286,NA
WV,"TUKH Cambridge 8,9, and 10",Level 10,"floor drain (FD2 - 4"")",ea,2,,3,$124,$637,1.50,$62,$319,NA
WV,"TUKH Cambridge 8,9, and 10",Level 10,shower drain,ea,36,,180,$0,$57184,5.00,$0,$1588,NA
WV,"TUKH Cambridge 8,9, and 10",Level 8,"floor drain (FD1 - 2"")",ea,8,,12,$496,$2289,1.50,$62,$286,NA
WV,"TUKH Cambridge 8,9, and 10",Level 8,"floor drain (FD2 - 4"")",ea,2,,3,$124,$637,1.50,$62,$319,NA
WV,"TUKH Cambridge 8,9, and 10",Level 8,mop basin (MSB1),ea,2,,6,$0,$1898,3.00,$0,$949,NA
WV,"TUKH Cambridge 8,9, and 10",Level 8,shower (SH1),ea,33,,99,$0,$32967,3.00,$0,$999,NA
WV,"TUKH Cambridge 8,9, and 10",Level 8,shower drain,ea,2,,10,$0,$3177,5.00,$0,$1588,NA
WV,"TUKH Cambridge 8,9, and 10",Level 8,shower drain (8th),ea,33,,8,$0,$0,0.25,$0,$0,NA
WV,"TUKH Cambridge 8,9, and 10",Level 9,"floor drain (FD1 - 2"")",ea,7,,11,$434,$2003,1.50,$62,$286,NA
WV,"TUKH Cambridge 8,9, and 10",Level 9,"floor drain (FD2 - 4"")",ea,2,,3,$124,$637,1.50,$62,$319,NA
WV,"TUKH Cambridge 8,9, and 10",Level 9,shower drain,ea,36,,180,$0,$57184,5.00,$0,$1588,NA
AC,UCH Longmont,Hospital,Gas fired air curtain & infared heaters,ea,6,,,,$43303,,,$7217,NA
AHU,UCH Longmont,CUP,ahu-mua boiler make-up,cfm,1,7500,12,$445,$41509,12.00,$445,$41509,$5.53
AHU,UCH Longmont,Hospital,"AHU-BTO3, 3rd floor office AHU",cfm,1,10000,32,,$58112,32.00,,$58112,$5.81
AP,UCH Longmont,ASC,aap-area alarm panel,ea,2,,2,,$3766,1.00,,$1883,NA
AP,UCH Longmont,Hospital,aap-area alarm panel,ea,16,,16,,$30126,1.00,,$1883,NA
AP,UCH Longmont,Hospital,med gas master alarm panels,ea,2,,2,,$3571,1.00,,$1785,NA
BBR,UCH Longmont,Hospital,finned tube radiation,lf,472,,260,$589,$51351,0.55,$1,$109,NA
CH,UCH Longmont,CUP,"ac-1,2,3 air cooled chillers",tons,3,915,72,,$855854,24.00,,$285285,$935.36
CHWHX,UCH Longmont,CUP,"hx-, flat plate hx, glycol chilled water",ea,1,,8,,$52329,8.00,,$52329,NA
CHWHX,UCH Longmont,CUP,"hx-, flat plate hx, imaging chilled water",ea,1,,8,,$9490,8.00,,$9490,NA
CHWP,UCH Longmont,CUP,"cwp-1,2,3 chilled water pumps w/suct diff",hp,3,120,126,$770,$23904,42.00,$257,$7968,$199.20
CHWP,UCH Longmont,CUP,"gcw-1,2 chilled water pumps w/suct diff",hp,2,15,48,$428,$5899,24.00,$214,$2949,$393.24
CHWP,UCH Longmont,CUP,"ichwp-1,2 chilled water pumps w/starters",hp,2,6,6,$428,$7066,3.00,$214,$3533,$1177.65
CHWP,UCH Longmont,CUP,"pcw-1,2 chilled water pumps w/suct diff",hp,2,30,56,$428,$8668,28.00,$214,$4334,$288.94
COMP,UCH Longmont,CUP,instrument air compressor,ea,1,,12,,$16090,12.00,,$16090,NA
COMP,UCH Longmont,CUP,medical air compressor,ea,1,,12,,$60766,12.00,,$60766,NA
CRAC,UCH Longmont,Hospital,"crac units - CRAH 1, 2",cfm,2,24600,24,,$51225,12.00,,$25612,$2.08
CTLD,UCH Longmont,Hospital,Constant volume dampers & control dampers,ea,118,,,,$12925,,,$110,NA
CUH,UCH Longmont,ASC,"cabinet unit heaters-1,2,3",ea,5,,25,$1027,$19531,5.00,$205,$3906,NA
CUH,UCH Longmont,Hospital,"cabinet unit heaters-1,2,3",ea,6,,30,$1232,$25676,5.00,$205,$4279,NA
DB,UCH Longmont,Hospital,"db-1, dialysis box",ea,6,,6,,$10270,1.00,,$1712,NA
DBP,UCH Longmont,CUP,domestic water booster pump,ea,1,,16,,$37589,16.00,,$37589,NA
DI/RO,UCH Longmont,CUP,RO/DI & water softener,ea,1,,16,,$78364,16.00,,$78364,NA
DMW,UCH Longmont,ASC,"HB-1, Hose Bibb",ea,0,,0,,$0,NA,,NA,NA
DMW,UCH Longmont,ASC,"WH-1, Wall Hydrant",ea,3,,3,,$1094,1.00,,$365,NA
DMW,UCH Longmont,CUP,"HB-1, Hose Bibb",ea,3,,3,,$205,1.00,,$68,NA
DMW,UCH Longmont,CUP,"WH-1, Wall Hydrant",ea,1,,1,,$365,1.00,,$365,NA
DMW,UCH Longmont,Hospital,"HB-2, Hose Bibb",ea,1,,3,,$293,2.50,,$293,NA
DMW,UCH Longmont,Hospital,"hs-1, hose station (install - hs by others)",ea,1,,2,,$0,1.50,,$0,NA
DMW,UCH Longmont,Hospital,"WH-1, Wall Hydrant",ea,6,,6,,$2188,1.00,,$365,NA
DMW/WV,UCH Longmont,ASC,"css-1, clinical service sink",ea,2,,11,,$3002,5.50,,$1501,NA
DMW/WV,UCH Longmont,ASC,"ew-4, emergency eye wash w/tmv-4",ea,2,,5,,$2081,2.50,,$1041,NA
DMW/WV,UCH Longmont,ASC,"EWC-1, Electric Water Cooler",ea,1,,6,,$6378,6.00,,$6378,NA
DMW/WV,UCH Longmont,ASC,"l-2, lavatory, wall hung w/carrier",ea,9,,32,,$5823,3.50,,$647,NA
DMW/WV,UCH Longmont,ASC,"l-3, lavatory, solid surface by others",ea,6,,12,,$2249,2.00,,$375,NA
DMW/WV,UCH Longmont,ASC,"l-4, lavatory, wall hung w/carrier",ea,2,,7,,$1109,3.50,,$555,NA
DMW/WV,UCH Longmont,ASC,"MSB-1, mop service basin",ea,2,,8,,$1356,4.00,,$678,NA
DMW/WV,UCH Longmont,ASC,"S-1, Sink",ea,4,,10,,$2704,2.50,,$676,NA
DMW/WV,UCH Longmont,ASC,"s-2, sink - (install - sink by others)",ea,1,,3,,$108,3.00,,$108,NA
DMW/WV,UCH Longmont,ASC,"s-4, sink",ea,8,,22,,$7559,2.75,,$945,NA
DMW/WV,UCH Longmont,ASC,"sh-3, shower, drain/td",ea,2,,10,,$818,5.00,,$409,NA
DMW/WV,UCH Longmont,ASC,sss-1 scrub sink (install - sink by others),ea,3,,18,,$370,6.00,,$123,NA
DMW/WV,UCH Longmont,ASC,"ur-1, urinal, irfv,  wall hung w/carrier",ea,1,,4,,$443,4.25,,$443,NA
DMW/WV,UCH Longmont,ASC,"ur-2, urinal, wall hung w/carrier",ea,2,,9,,$887,4.25,,$443,NA
DMW/WV,UCH Longmont,ASC,"wc-1, water closet, public, irfv, flr",ea,2,,5,,$1099,2.50,,$549,NA
DMW/WV,UCH Longmont,ASC,"WC-2, Water Closet",ea,8,,18,,$2136,2.25,,$267,NA
DMW/WV,UCH Longmont,ASC,"WC-3, Water Closet",ea,1,,2,,$330,2.25,,$330,NA
DMW/WV,UCH Longmont,CUP,"ew-1, emergency eye wash w/tmv-4",ea,1,,3,,$1041,2.50,,$1041,NA
DMW/WV,UCH Longmont,CUP,"ss-1, service sink w/carrier",ea,1,,4,,$1618,4.00,,$1618,NA
DMW/WV,UCH Longmont,Hospital,"bt-1, bath tub",ea,3,,15,,$2686,5.00,,$895,NA
DMW/WV,UCH Longmont,Hospital,"css-1, clinical service sink w/carrier",ea,10,,53,,$15012,5.25,,$1501,NA
DMW/WV,UCH Longmont,Hospital,"esh-1-1, emergency eye wash / shower w/tmv-5",ea,1,,3,,$2239,3.00,,$2239,NA
DMW/WV,UCH Longmont,Hospital,"ew-1, emergency eye wash w/tmv-4",ea,1,,3,,$1727,2.50,,$1727,NA
DMW/WV,UCH Longmont,Hospital,"ew-2, emergency eye wash w/tmv-4",ea,2,,4,,$3461,2.00,,$1731,NA
DMW/WV,UCH Longmont,Hospital,"ew-4, emergency eye wash w/tmv-4",ea,16,,40,,$16651,2.50,,$1041,NA
DMW/WV,UCH Longmont,Hospital,"ewc-1, electric water cooler w/bottle filler",ea,5,,30,,$31889,6.00,,$6378,NA
DMW/WV,UCH Longmont,Hospital,"L-1, Lavatory",ea,101,,202,,$45641,2.00,,$452,NA
DMW/WV,UCH Longmont,Hospital,"l-2, lavatory, wall hung w/carrier, w/tmv",ea,43,,151,,$27822,3.50,,$647,NA
DMW/WV,UCH Longmont,Hospital,"l-3, lavatory, , w/tmv",ea,20,,40,,$9346,2.00,,$467,NA
DMW/WV,UCH Longmont,Hospital,"l-4, lavatory, wall hung w/carrier",ea,28,,98,,$15529,3.50,,$555,NA
DMW/WV,UCH Longmont,Hospital,"l-5, lavatory, wall hung w/carrier",ea,16,,72,,$14680,4.50,,$917,NA
DMW/WV,UCH Longmont,Hospital,"l-6, lavatory, wall hung w/carrier, w/ew-3",ea,2,,7,,$1893,3.50,,$947,NA
DMW/WV,UCH Longmont,Hospital,"l-7, lavatory, wall hung w/backing, w/tmv",ea,5,,18,,$3766,3.50,,$753,NA
DMW/WV,UCH Longmont,Hospital,"l-8, lavatory, wall hung w/carrier, w/ew-3",ea,2,,10,,$2715,5.00,,$1357,NA
DMW/WV,UCH Longmont,Hospital,"MSB-1, mop service basin",ea,16,,64,,$10845,4.00,,$678,NA
DMW/WV,UCH Longmont,Hospital,"S-1, Sink",ea,10,,25,,$6761,2.50,,$676,NA
DMW/WV,UCH Longmont,Hospital,s-2 (install - sink by others),ea,8,,24,,$863,3.00,,$108,NA
DMW/WV,UCH Longmont,Hospital,"s-3, sink",ea,1,,3,,$681,2.50,,$681,NA
DMW/WV,UCH Longmont,Hospital,"s-4, sink",ea,40,,110,,$37795,2.75,,$945,NA
DMW/WV,UCH Longmont,Hospital,s-5,ea,10,,20,,$4519,2.00,,$452,NA
DMW/WV,UCH Longmont,Hospital,"s-6, sink",ea,5,,13,,$5358,2.50,,$1072,NA
DMW/WV,UCH Longmont,Hospital,"sh-1, shower, fd",ea,44,,77,,$18000,1.75,,$409,NA
DMW/WV,UCH Longmont,Hospital,"sh-2, shower, fd",ea,1,,3,,$433,3.00,,$433,NA
DMW/WV,UCH Longmont,Hospital,"sh-3, shower, td",ea,6,,30,,$2455,5.00,,$409,NA
DMW/WV,UCH Longmont,Hospital,"sh-4, decon shower, fd",ea,1,,3,,$404,3.00,,$404,NA
DMW/WV,UCH Longmont,Hospital,"sss-1, scrub sink (install - sink by others)",ea,6,,36,,$739,6.00,,$123,NA
DMW/WV,UCH Longmont,Hospital,"ur-1, urinal, wall hung w/carrier",ea,2,,9,,$887,4.25,,$443,NA
DMW/WV,UCH Longmont,Hospital,"ur-2, urinal, wall hung w/carrier",ea,3,,13,,$1330,4.25,,$443,NA
DMW/WV,UCH Longmont,Hospital,"WC-1, Water Closet",ea,60,,150,,$32967,2.50,,$549,NA
DMW/WV,UCH Longmont,Hospital,"WC-2, Water Closet",ea,43,,97,,$11482,2.25,,$267,NA
DMW/WV,UCH Longmont,Hospital,"WC-3, Water Closet",ea,10,,23,,$3304,2.25,,$330,NA
DSN,UCH Longmont,ASC,"storm-overflow downspout nozzles, 4"" & 6""",ea,8,,10,$4587,,1.25,$573,,
DSN,UCH Longmont,CUP,"storm-6"" downspout nozzles",ea,1,,1,$573,,1.00,$573,,
DSN,UCH Longmont,Hospital,"storm-overflow downspout nozzles, 4"", 6"", 10""",ea,11,,14,$6308,,1.25,$573,,
DWH,UCH Longmont,CUP,gwh-1 - gas hot water heater,ea,1,,6,,$7369,6.00,,$7369,NA
DWP,UCH Longmont,CUP,"cp-1,2,3 - circ pump w/starter",ea,3,,9,,$1542,3.00,,$514,NA
ESP,UCH Longmont,Hospital,elevator sump pumps,ea,3,,18,,$11749,6.00,,$3916,NA
FCU,UCH Longmont,ASC,fan coil units-8,ea,2,,10,$496,$4656,5.00,$248,$2328,NA
FCU,UCH Longmont,CUP,fan coil units 9,ea,2,,10,$496,$4656,5.00,$248,$2328,NA
FCU,UCH Longmont,Hospital,fan coil units 1:10,ea,29,,145,$7232,$67510,5.00,$249,$2328,NA
Flue,UCH Longmont,CUP,boiler & water heater flue,lbs,13,,161,$1355,,12.12,$102,,
Flue,UCH Longmont,CUP,"boiler flues (condensing, steam)",ea,6,,,,$37608,,,$6268,NA
GEF,UCH Longmont,ASC,"ef- 1, 2 exh fan/vfd/starter, general",cfm,2,2450,,,$7722,,,$3861,$3.15
GEF,UCH Longmont,CUP,"sf, supply fan",cfm,1,7000,,$2054,$5305,,$2054,$5305,$0.76
GEF,UCH Longmont,Hospital,"ef-exh fan/vfd/starter, general, utility",cfm,2,12550,,,$18965,,,$9482,$1.51
GEF,UCH Longmont,Hospital,"ef-exh fan/vfd/starter, sf-blwr-4-1, utility",cfm,1,1600,,,$2418,,,$2418,$1.51
GF,UCH Longmont,CUP,glycol chilled water glycol feeder,ea,1,,5,,$5135,5.00,,$5135,NA
GF,UCH Longmont,CUP,heat recovery glycol feeder,ea,1,,5,,$5135,5.00,,$5135,NA
GI,UCH Longmont,Hospital,Grease Interceptor,gal,1,2000,24,,$5190,24.00,,$5190,$2.59
GRD,UCH Longmont,ASC,grilles & registers,ea,71,,,,$8737,,,$123,NA
GRD,UCH Longmont,CUP,"grilles, registers, diffusers & louvers",ea,8,,,,$6607,,,$826,NA
GRD,UCH Longmont,Hospital,diffusers/laminar flows,ea,476,,,,$37491,,,$79,NA
GRD,UCH Longmont,Hospital,grilles & registers,ea,582,,,,$45823,,,$79,NA
GRD-LF,UCH Longmont,ASC,diffusers/laminar flows,ea,71,,,,$8737,,,$123,NA
HT,UCH Longmont,CUP,outdoor chilled water heat trace,ea,1,1,14,$10270,$8559,14.00,$10270,$8559,$8558.54
HT,UCH Longmont,Hospital,storm heat trace,ea,1,,36,$4108,$0,36.00,$4108,$0,NA
HWB,UCH Longmont,CUP,"b-hw-1,2,3,4 cond hot water boilers w/neut tank",mbh,4,14400,64,,$510599,16.00,,$127650,$35.46
HWCP,UCH Longmont,ASC,heating water coil circ pumps w/starter,ea,2,,6,,$6597,3.00,,$3298,NA
HWCP,UCH Longmont,CUP,mau heating water coil circ pumps w/starter,ea,2,,6,,$5498,3.00,,$2749,NA
HWCP,UCH Longmont,Hospital,heating water coil circ pumps w/starters,ea,10,,30,,$30626,3.00,,$3063,NA
HWP,UCH Longmont,CUP,"hwp-1,2,3 heating water pumps w/suct diff",hp,3,60,120,$770,$18979,40.00,$257,$6326,$316.32
HWP,UCH Longmont,Hospital,heat recovery pumps,ea,2,,96,,$3631,48.00,,$1815,NA
IOEF,UCH Longmont,ASC,"ef- exhaust fan/vfd, iso",cfm,2,1300,,,$4097,,,$2049,$3.15
IOEF,UCH Longmont,Hospital,"ef- exh fan/vfd, pharm lab hood red, plume",cfm,2,3400,,,$5138,,,$2569,$1.51
IOEF,UCH Longmont,Hospital,"ef- exhaust fan/starter, morgue, utility",cfm,1,400,,,$604,,,$604,$1.51
IOEF,UCH Longmont,Hospital,"ef- exhaust fan/starter/curb, ups, utility",cfm,1,275,,,$416,,,$416,$1.51
IOEF,UCH Longmont,Hospital,"ef- exhaust fan/vfd, central sterile, utility",cfm,1,5300,,,$8009,,,$8009,$1.51
IOEF,UCH Longmont,Hospital,"ef- exhaust fan/vfd, decon, utlility",cfm,2,2500,,,$3778,,,$1889,$1.51
IOEF,UCH Longmont,Hospital,"ef- exhaust fan/vfd, lab, utility",cfm,2,900,,,$1360,,,$680,$1.51
IOEF,UCH Longmont,Hospital,"ef- exhaust fan/vfd, ldr, utility",cfm,1,950,,,$1436,,,$1436,$1.51
IOEF,UCH Longmont,Hospital,"ef- exhaust fan/vfd, mri purge",cfm,1,1300,,,$1964,,,$1964,$1.51
IOEF,UCH Longmont,Hospital,"ef- exhaust fan/vfd/curb, isolation",cfm,2,13600,,,$20552,,,$10276,$1.51
IOEF,UCH Longmont,Hospital,"ef-exhaust fan/vfd, med gas, utility",cfm,1,350,,,$529,,,$529,$1.51
KEF,UCH Longmont,Hospital,"ef- exhaust fan/str, dishwash, utility",cfm,1,1900,,,$2871,,,$2871,$1.51
KEF,UCH Longmont,Hospital,"ef- exhaust fan/vfd, grease exh, w/vfd's",cfm,2,8750,,$4878,$13222,,$2439,$6611,$1.51
L,UCH Longmont,Hospital,louvers & hoods,ea,3,,,,$2759,,,$920,NA
LSD,UCH Longmont,ASC,"LSD, Life Safety Dampers",ea,13,,,,$4791,,,$369,NA
LSD,UCH Longmont,CUP,"life safety dampers, control dampers",ea,8,,,,$3548,,,$444,NA
LSD,UCH Longmont,Hospital,"LSD, Life Safety Dampers",ea,279,,,,$96556,,,$346,NA
Manifold,UCH Longmont,CUP,CO2 Manifold,ea,1,,4,,$8100,4.00,,$8100,NA
Manifold,UCH Longmont,CUP,n20 manifold,ea,1,,4,,$8100,4.00,,$8100,NA
Manifold,UCH Longmont,CUP,nitrogen manifold,ea,1,,4,,$6819,4.00,,$6819,NA
Meter,UCH Longmont,CUP,water meters,ea,8,,16,$86,$10270,1.94,$11,$1284,NA
MVD,UCH Longmont,Hospital,"duct specials, mvds, spins, flex duct, remote regs",ea,6784,,,,$47801,,,$7,NA
Other,UCH Longmont,ASC,Access Panel & Round SS Cover,ea,37,,13,$669,$0,0.35,$18,$0,NA
Other,UCH Longmont,ASC,condensate cooler,ea,2,,3,,$2739,1.50,,$1369,NA
Other,UCH Longmont,ASC,Domestic Water Water Hammer Arrestor,ea,11,,9,$378,$0,0.82,$34,$0,NA
Other,UCH Longmont,ASC,"duct specials, mvds, spins, flex duct, remote regs",ea,1055,,,,$6782,,,$6,NA
Other,UCH Longmont,ASC,ox box,ea,24,,0,,$0,0.00,,$0,NA
Other,UCH Longmont,ASC,ti-med gas certification,ea,1,,0,,$3423,0.00,,$3423,NA
Other,UCH Longmont,CUP,chilled water filter & relief valve,ea,1,,12,,$3423,12.00,,$3423,NA
Other,UCH Longmont,CUP,"chilled water specials, as, et, etc.",est,1,1,10,$257,$5501,10.00,$257,$5501,$5501.43
Other,UCH Longmont,CUP,"dc-1, dry cooler, free cooling",tons,1,120,36,,$140874,36.00,,$140874,$1173.95
Other,UCH Longmont,CUP,"dhw hw-1, 2, 3 - heat exhanger",ea,3,,36,,$138135,12.00,,$46045,NA
Other,UCH Longmont,CUP,"domestic water specials, et, etc.",ea,1,,8,$298,$1095,8.00,$298,$1095,NA
Other,UCH Longmont,CUP,Expansion Joints,ea,20,,148,,$68468,7.40,,$3423,NA
Other,UCH Longmont,CUP,"fop-b-1,2 fuel oil pumps",ea,4,,26,$856,$35946,6.50,$214,$8986,NA
Other,UCH Longmont,CUP,"fop-g-1,2 fuel oil pumps, generators",ea,2,2,,$428,$1369,,$214,$685,$684.68
Other,UCH Longmont,CUP,"ft-1, fuel oil tank",gal,1,12000,,,$324608,,,$324608,$27.05
Other,UCH Longmont,CUP,"fuel oil prv, strainer, specials",ea,1,1,4,,$2529,4.00,,$2529,$2529.19
Other,UCH Longmont,CUP,glycol chilled water glycol - 40%,ea,1,,16,$924,$0,16.00,$924,$0,NA
Other,UCH Longmont,CUP,"glycol chilled water specials, as, et, etc.",est,1,1,10,$257,$2968,10.00,$257,$2968,$2968.10
Other,UCH Longmont,CUP,heat recovery glycol - 40%,ea,1,,4,$4023,$0,4.00,$4023,$0,NA
Other,UCH Longmont,CUP,heat recovery water filter & relief valve,ea,2,,3,,$3423,1.50,,$1712,NA
Other,UCH Longmont,CUP,"heating recovery water specials, as, et, cr, pf, etc.",est,1,1,12,$11600,$3446,12.00,$11600,$3446,$3445.67
Other,UCH Longmont,CUP,"heating water specials, as, et, etc.",est,1,1,12,$257,$6802,12.00,$257,$6802,$6802.33
Other,UCH Longmont,CUP,hot water filter,ea,1,,12,,$3423,12.00,,$3423,NA
Other,UCH Longmont,CUP,imaging chilled water filter & relief valve,ea,2,,3,,$3423,1.50,,$1712,NA
Other,UCH Longmont,CUP,"imaging chilled water specials, as, et, etc.",est,1,1,10,$171,$2229,10.00,$171,$2229,$2228.64
Other,UCH Longmont,CUP,leak detection system,ea,1,1,,,$4215,,,$4215,$4215.32
Other,UCH Longmont,CUP,oxygen-emergency panel connection box,ea,1,,2,,$3680,2.00,,$3680,NA
Other,UCH Longmont,CUP,process chilled water filter & relief valve,ea,1,,12,,$3423,12.00,,$3423,NA
Other,UCH Longmont,CUP,"process chilled water specials, etc.",est,1,1,10,$257,$0,10.00,$257,$0,$0.00
Other,UCH Longmont,CUP,"st-1, domestic water storage tank",ea,1,,8,,$5222,8.00,,$5222,NA
Other,UCH Longmont,CUP,"stm boiler specials, after cool, sampler, traps, etc",est,1,1,24,,$8559,24.00,,$8559,$8558.54
Other,UCH Longmont,CUP,Thermometers,ea,6,,8,$298,$0,1.25,$50,$0,NA
Other,UCH Longmont,CUP,tmv-1-mixing valve,ea,1,,4,,$10017,4.00,,$10017,NA
Other,UCH Longmont,CUP,underground fuel oil piping,ls,1,1,,,$8431,,,$8431,$8430.63
Other,UCH Longmont,CUP,"vi-snp-1, vibration isolation",est,1,1,8,,$856,8.00,,$856,$855.85
Other,UCH Longmont,Hospital,**inertia base,ea,2,,,,$3934,,,$1967,NA
Other,UCH Longmont,Hospital,Access Panel & Round SS Cover,ea,372,,147,$7776,$0,0.39,$21,$0,NA
Other,UCH Longmont,Hospital,"cb-1,4,5 - 6' chilled beam",ea,36,,90,$1541,$36973,2.50,$43,$1027,NA
Other,UCH Longmont,Hospital,cb-2 - 6' chilled beam,ea,2,,5,$86,$2054,2.50,$43,$1027,NA
Other,UCH Longmont,Hospital,cb-3 - 4' chilled beam,ea,8,,16,$342,$5614,2.00,$43,$702,NA
Other,UCH Longmont,Hospital,condensate cooler,ea,9,,14,,$12324,1.50,,$1369,NA
Other,UCH Longmont,Hospital,decontamination tank,gal,1,600,24,,$27875,24.00,,$27875,$46.46
Other,UCH Longmont,Hospital,Domestic Water Water Hammer Arrestor & PRV,ea,115,,97,$3805,$0,0.84,$33,$0,NA
Other,UCH Longmont,Hospital,HEPA fan filter units,ea,2,,,,$5608,,,$2804,NA
Other,UCH Longmont,Hospital,ox box,ea,282,,0,,$0,0.00,,$0,NA
Other,UCH Longmont,Hospital,"RH-1,2 reheat coil",ea,78,,20,,$10661,0.26,,$137,NA
Other,UCH Longmont,Hospital,ti-med gas certification,ea,1,,0,,$18829,0.00,,$18829,NA
Other,UCH Longmont,Hospital,"tmv-2 1"" for dialysis water",ea,1,,1,,$428,1.00,,$428,NA
Outlet,UCH Longmont,ASC,co2 outlet,ea,2,,1,,$0,0.50,,$0,NA
Outlet,UCH Longmont,ASC,medical air outlet,ea,18,,6,,$1386,0.35,,$77,NA
Outlet,UCH Longmont,ASC,oxygen outlet,ea,54,,19,,$4159,0.35,,$77,NA
Outlet,UCH Longmont,ASC,slide for vacuum,ea,48,,7,,$2383,0.15,,$50,NA
Outlet,UCH Longmont,ASC,vacuum outlet,ea,52,,18,,$4005,0.35,,$77,NA
Outlet,UCH Longmont,Hospital,co2 outlet,ea,2,,1,,$154,0.35,,$77,NA
Outlet,UCH Longmont,Hospital,medical air outlet,ea,106,,37,,$8165,0.35,,$77,NA
Outlet,UCH Longmont,Hospital,oxygen outlet,ea,253,,89,,$19488,0.35,,$77,NA
