OmniClass_Code,OmniClass_Title,Description
23-39 21 17-3,Navigation Monitoring Equipment,nan
23-39 23 00,Electrical Utility Equipment,nan
23-39 23 11,Electrical Transmission Equipment,nan
23-39 23 11-1,Electrical Utility Poles,nan
23-39 23 11-2,Electrical Utility Towers,nan
23-39 25 00,Natural Gas Utility Equipment,nan
23-39 25 11,Natural Gas Utility Pipeline Equipment,nan
23-39 27 00,Water Utility Equipment,nan
23-39 27 11,Water Utility Pipeline Equipment,nan
23-39 29 00,Waste Water Collection and Removal,nan
23-39 29 11,Waste Water Drains,nan
23-39 29 11-1,Waste Water French Drains,nan
23-39 29 11-2,Waste Water Storm Drain,nan
23-39 29 11-3,Manhole (Goes in Prefab Concrete),nan
23-39 29 11-4,Manhole Cover,nan
23-39 29 11-5,Manhole Ladder,nan
23-39 29 11-6,Manhole Rung,nan
23-39 29 11-7,"Waste Water Drainage Pipes, Couplings, Collectors",nan
23-39 29 11-8,Wastewater Pipework Access Fittings,nan
23-39 29 13,Waste Water Subdrainage,nan
23-39 29 13-1,Geocomposite Drains,nan
23-39 29 13-2,Geotextile Subsurface Drainage Filtration,nan
23-39 29 13-3,Pipe Underdrain and Pavement Base Drain,nan
23-39 29 13-4,Subgrade Drains,nan
23-39 29 13-5,Surface Water Drainage Systems,nan
23-39 29 13-6,"Surface Water Catch Basins, Grates, and Frames",nan
23-39 29 13-7,Combination Storm Drain and Underdrain Inlets,nan
23-39 29 13-8,"Storm Drainage Manholes, Frames, and Covers",nan
23-39 29 13-9,Surface Water Retention Chambers,nan
23-39 29 13-10,Storm Water Ponds and Reservoirs,nan
23-39 29 13-11,Surface Water Retention Basins,nan
23-39 29 13-12,Storm Water Pond Covers,nan
23-39 29 13-13,Storm Water Pond Liners,nan
23-39 29 15,"Waste Water Channels, Gullies, Gratings, Covers",nan
23-39 31 00,Packaged Waste Water Treatment,nan
23-39 33 17-8,Floating Scum Skimming and Removal Equipment,nan
23-39 35 00,Water and Wastewater Chemical Feed Equipment,nan
23-39 35 11,Gas Chemical Feed Equipment,nan
23-39 35 11-1,Chlorine Gas Feed Equipment,nan
23-39 35 11-2,Sulfur Dioxide Gas Feed Equipment,nan
23-39 35 11-3,Ammonia Gas Feed Equipment,nan
23-39 35 11-4,"Gas Storage, Weighing, and Leak Detection Equipment",nan
23-39 35 11-5,Chlorine Dioxide Reactors,nan
23-39 35 11-6,Carbon Dioxide Gas Feed Equipment,Equipment that feeds and distributes carbon dioxide gas
23-39 35 11-7,Ozone Generating and Feed Equipment,Equipment that generates and feeds ozone gas
23-39 35 11-8,Liquid Oxygen Storage and Feed Equipment,Equipment that stores and feeds liquid oxygen
23-39 35 11-9,Cleaning Requirements for Oxygen Service,Requirements for cleaning equipment used with oxygen
23-39 35 11-10,Gas Chemical Feed Accessories and Safety Equipment,Accessories and safety equipment for gas chemical feed systems
23-39 35 13,Liquid Chemical Feed Equipment,Equipment that feeds and distributes liquid chemicals
23-39 35 13-1,Sodium Hypochlorite Generating Equipment,Equipment that generates sodium hypochlorite
23-39 35 13-2,Liquid Chemical Weighing Equipment,Equipment that weighs liquid chemicals
23-39 35 13-3,Polymer Blending and Feed Equipment,Equipment that blends and feeds polymer chemicals
23-39 35 13-4,Diaphragm-type Metering Pumps,Diaphragm-type pumps for metering liquid chemicals
23-39 35 13-5,Peristaltic Metering Pumps,Peristaltic pumps for metering liquid chemicals
23-39 35 13-6,Progressing Cavity Metering Pumps,Progressing cavity pumps for metering liquid chemicals
23-39 35 13-7,Lobe Metering Pumps,Lobe pumps for metering liquid chemicals
23-39 35 13-8,Drum Pumps,Pumps for transferring liquid chemicals from drums
23-39 35 13-9,Liquid Chemical Transfer Pumps,Pumps for transferring liquid chemicals
23-39 35 13-10,Liquid Chemical Diffusers,Equipment that diffuses liquid chemicals into water
23-39 35 13-11,Liquid Chemical Feed Accessories and Safety Equipment,Accessories and safety equipment for liquid chemical feed systems
23-39 35 15,Dry Chemical Feed Equipment,Equipment that feeds and distributes dry chemicals
23-39 35 15-1,Storage Silos,Silos for storing dry chemicals
23-39 35 15-2,Dry Chemical Weighing Equipment,Equipment that weighs dry chemicals
23-39 35 15-3,Volumetric Feed Equipment,Equipment that volumetrically feeds dry chemicals
23-39 35 15-4,Gravimetric Feed Equipment,Equipment that gravimetrically feeds dry chemicals
23-39 35 15-5,Lime Slaking Equipment,Equipment that slakes lime
23-39 35 15-6,Chemical Tablet Feeding Equipment,Equipment that feeds chemical tablets
23-39 35 15-7,Dry Chemical Feed Accessories and Safety Equipment,Accessories and safety equipment for dry chemical feed systems
23-39 37 00,Water and Wastewater Clarification and Mixing Equipment,Equipment that clarifies and mixes water and wastewater
23-39 37 11,Mixing Equipment,Equipment that mixes water and wastewater
23-39 37 11-1,Rapid Mixers,Rapid mixers that quickly mix water and chemicals
23-39 37 11-2,Inline Blender-type Rapid Mixers,Inline blender-type rapid mixers
23-39 37 11-3,Induction-type Rapid Mixing Equipment,Induction-type rapid mixing equipment
23-39 37 11-4,Inline Static Mixers,Inline static mixers that mix water and chemicals
23-39 37 11-5,Mixing Equipment,General mixing equipment
23-39 37 11-6,Submersible Mixers,Submersible mixers that mix water and wastewater
23-39 37 11-7,Floating Mechanical Mixers,Floating mechanical mixers that mix water and wastewater
23-39 37 11-8,Paddle Mixers,Paddle mixers that mix water and wastewater
23-39 37 11-9,Pin Mixers,Pin mixers that mix water and wastewater
23-39 37 11-10,Vertical Reel Flocculation Equipment,Vertical reel flocculation equipment
23-39 37 11-11,Horizontal Reel Flocculation Equipment,Horizontal reel flocculation equipment
23-39 37 11-12,Vertical Turbine Flocculation Equipment,Vertical turbine flocculation equipment
23-39 37 11-13,Walking-beam Flocculation Equipment,Walking-beam flocculation equipment
23-39 37 11-14,Horizontal Oscillating Flocculation Equipment,Horizontal oscillating flocculation equipment
23-39 37 11-15,Top-entering Tank Mixers,Top-entering tank mixers that mix water and wastewater
23-39 37 11-16,Side-entry Tank Mixers,Side-entry tank mixers that mix water and wastewater
23-39 37 11-17,Portable Tank Mixers,Portable tank mixers that mix water and wastewater
23-39 37 13,Clarifier Equipment,Equipment that clarifies water and wastewater
23-39 37 13-1,Chain-and-Flight Clarifier Equipment,Chain-and-flight clarifier equipment
23-39 37 13-2,Traveling Bridge Clarifier Equipment,Traveling bridge clarifier equipment
23-39 37 13-3,Differential Head Clarifier Equipment,Differential head clarifier equipment
23-39 37 13-4,Oscillating Scraper-type Clarifier Equipment,Oscillating scraper-type clarifier equipment
23-39 37 13-5,Circular Clarifier Equipment,Circular clarifier equipment
23-39 37 13-6,Solids Contact Clarifier Equipment,Equipment used to clarify water or wastewater by removing solids through contact and settling.
23-39 37 13-7,"Flocculating Clarifier, Pulsating Sludge Blanket Type",Equipment that uses a pulsating sludge blanket to clarify water or wastewater.
23-39 37 13-8,Dissolved Air Flotation Equipment for Water Treatment,Equipment that uses dissolved air flotation to remove solids from water or wastewater.
23-39 37 13-9,Ballasted High-rate Clarifier Equipment,High-rate clarifier equipment that uses ballasted flocculation to remove solids.
23-39 37 13-10,High rate Clarification/Thickening Equipment,Equipment that combines high-rate clarification and thickening to remove solids from water or wastewater.
23-39 37 13-11,Tube Settlers,Equipment that uses tube-shaped settlers to remove solids from water or wastewater.
23-39 37 13-12,Lined Plate Settlers,Equipment that uses lined plate settlers to remove solids from water or wastewater.
23-39 37 15,Sediment Removal Equipment,Equipment used to remove sediment from water or wastewater systems.
23-39 37 15-1,Tipping Sediment Flushing Tanks,Tanks that can be tipped to flush out accumulated sediment.
23-39 37 15-2,Flushing Gates,Gates that can be opened to flush out accumulated sediment.
23-39 37 15-3,Water Cannon,Equipment that uses a water cannon to flush out accumulated sediment.
23-39 39 00,Water and Wastewater Secondary Treatment Equipment,Equipment used for the secondary treatment of water or wastewater.
23-39 39 11,Air and Gas Diffusion Equipment,Equipment used to diffuse air or gas into water or wastewater for treatment.
23-39 39 11-1,Fixed Mechanical Aerators,Aerators that are fixed in place to mix and aerate water or wastewater.
23-39 39 11-2,Floating Mechanical Aerators,Aerators that float on the surface to mix and aerate water or wastewater.
23-39 39 11-3,Submersible Aspirating Aerator Equipment,Submersible aerators that use aspiration to mix and aerate water or wastewater.
23-39 39 11-4,Jet Aeration Equipment,Jet aeration equipment that uses high-velocity jets to mix and aerate water or wastewater.
23-39 39 11-5,Coarse Bubble Diffusers,Diffusers that release large bubbles to aerate water or wastewater.
23-39 39 11-6,Swing-type Channel Aeration Equipment,Aeration equipment that swings back and forth to mix and aerate water or wastewater.
23-39 39 11-7,Shear Box Diffusers,Diffusers that create a shear effect to aerate water or wastewater.
23-39 39 11-8,Flexible Membrane Tube Diffusers,Flexible membrane tube diffusers that release fine bubbles to aerate water or wastewater.
23-39 39 11-9,Flexible Membrane Disc Diffusers,Flexible membrane disc diffusers that release fine bubbles to aerate water or wastewater.
23-39 39 11-10,Ceramic Disc Fine Bubble Diffusers,Ceramic disc diffusers that release fine bubbles to aerate water or wastewater.
23-39 39 11-11,Floating Membrane Diffusers,Floating membrane diffusers that release fine bubbles to aerate water or wastewater.
23-39 39 11-12,Membrane Diffusers,Membrane diffusers that release fine bubbles to aerate water or wastewater.
23-39 39 11-13,Cascading Aerators,Aerators that create a cascading effect to aerate water or wastewater.
23-39 39 11-14,Pure-oxygen Generating Equipment,Equipment that generates pure oxygen for use in water or wastewater treatment.
23-39 39 13,Biological Treatment Systems,Biological treatment systems that use rotating biological contactors.
23-39 39 13-1,Rotating Biological Contactors,Equipment that rotates to distribute wastewater over a trickling filter.
23-39 39 13-2,Trickling Filter Rotary Distributor Equipment,Media used in trickling filters to support biological treatment.
23-39 39 13-3,Trickling Filter Media,Biological treatment systems that use bio-towers.
23-39 39 13-4,Bio-towers,Biological treatment systems that use moving-bed reactors.
23-39 39 13-5,Moving-bed Biological Reactors,Integrated fixed-film activated sludge equipment for biological treatment.
23-39 39 13-6,Integrated Fixed-film Activated Sludge Equipment,Sand filters used for intermittent wastewater treatment.
23-39 39 13-7,Intermittent Sand Filters for Wastewater Treatment,Deep-bed filters used for denitrification in wastewater treatment.
23-39 39 13-8,Deep-bed Denitrification Filters,Biologically activated filters used for advanced wastewater treatment.
23-39 39 13-9,Biologically Activated Filters,Membrane biological reactors used for advanced wastewater treatment.
23-39 39 13-10,Membrane Biological Reactors,Sequencing batch reactors used for biological wastewater treatment.
23-39 39 13-11,Sequencing Batch Reactors,Equipment used in oxidation ditches for biological wastewater treatment.
23-39 39 13-12,Oxidation Ditch Equipment,Vertical loop reactors used for biological wastewater treatment.
23-39 39 13-13,Vertical Loop Reactors,Advanced equipment used for water or wastewater treatment.
23-39 41 00,Water and Wastewater Advanced Treatment Equipment,Chutes and collectors used to handle solid waste or materials.
23-39 45 15-1,Chutes and Collectors,Pneumatic equipment used to transport solid waste or materials.
23-39 45 15-2,Pneumatic Waste Equipment,Equipment and systems used for record keeping and documentation.
32-49 61 00,Record Keeping,Architectural design for industrial facilities and processes.
33-21 11 27,Industrial Architecture,Engineering of audiovisual systems and equipment.
33-21 31 99-6,Audiovisual Engineering,Engineering for military facilities and infrastructure.
33-21 31 99-7,Military Engineering,Support services and tools used in the design process.
33-21 51 00,Design Support,Drafting and technical drawing services.
33-21 51 11,Drafting,nan
33-21 51 13,Model Making,The creation of physical models and prototypes for design and construction purposes.
33-21 51 16,Printing,"The process of producing printed materials such as publications, advertisements, and other documents."
33-21 51 19,Photography/Videography,"The capture of still and moving images for various purposes, including documentation, marketing, and artistic expression."
33-21 51 19-1,Photographic Services,"The provision of photographic services, including portrait, event, and commercial photography."
33-21 51 19-2,Commercial Photography,"The specialized field of commercial photography, focusing on images for advertising, marketing, and other business applications."
33-21 99 00,Specialty Design,The design of specialized elements or systems within a building or construction project.
33-21 99 10,Building Envelope Design,"The design of the building envelope, including walls, roofs, and other exterior components."
33-21 99 11,Fountain Design,The design of fountains and other water features for buildings and landscapes.
