OmniClass_Code,OmniClass_Title,Description
23-25 23 13-7,Hemodialysis Products,
23-25 23 13-8,Hemodialysis Blood Oxygen Demand Units,
23-25 23 13-9,Hemodialysis Conductivity Meters,
23-25 23 13-10,Hemodialysis Filters,
23-25 23 13-11,Hemodialysis Level Detectors,
23-25 23 13-12,Hemodialysis Pressure Pumps,
23-25 23 13-13,Hemodialysis Reprocessing Units,
23-25 23 13-14,Hemodialysis Tanks,
23-25 23 13-15,Hemodialysis Unit Arterial Pressure Monitors,
23-25 23 13-16,Hemodialysis Unit Blood Pumps,
23-25 23 13-17,Hemodialysis Unit Heparin Infusion Pumps,
23-25 23 13-18,Hemodialysis Unit Single Pass Converters,
23-25 23 13-19,Hemodialysis Unit Stands,
23-25 23 13-20,Hemodialysis Unit Temperature Monitors,
23-25 23 13-21,Hemodialysis Unit Test Equipment,
23-25 23 13-22,Hemodialysis Units,
23-25 23 13-23,Hemodialysis Warming Baths,
23-25 23 13-24,Continuous Renal Replacement Therapy Products,
23-25 23 13-25,Continuous Arteriovenous Dialysis Units,
23-25 23 13-26,Continuous Arteriovenous Hemofiltration Units,
23-25 23 13-27,Continuous Venovenous Hemodialysis Units,
23-25 23 13-28,Continuous Venovenous Hemofiltration Units,
23-25 23 13-29,Renal Dialysis Cartridge Flushing Units,
23-25 23 13-30,Slow Continuous Ultrafiltration Units,
23-25 23 15,Endocrinology Prefabricated Structures,
23-25 25 00,Gastroenterology and Hepatology Products,
23-25 25 11,Gastroenterology Furnishings,
23-25 25 11-1,Proctology Examination Tables,
23-25 25 11-2,Urological Procedure Table,
23-25 25 11-3,Endoscope Storage Cabinets,
23-25 25 11-4,Endoscope Wall Hangers,
23-25 25 11-5,Endoscopic Procedure Carts,
23-25 25 13,Gastroenterology Equipment,
23-25 25 15,Gastroenterology Prefabricated Structures,
23-25 25 17,Gastroenterology Devices,
23-25 27 00,General Internal Medicine Products,
23-25 27 11,General Internal Medicine Furnishings,
23-25 27 11-1,Intravenous Transport Products,
23-25 27 11-2,Intravenous Equipment Hangers,
23-25 27 11-3,Intravenous Infusion Gravity Systems Mounted Racks,
23-25 27 11-4,Intravenous Infusion Gravity Systems Mounted Tracks,
23-25 27 11-5,Intravenous Line Poles,
23-25 27 11-6,Intravenous Line Stands,
23-25 27 11-7,Intravenous Wheelchair Poles,
23-25 27 13,General Internal Medicine Equipment,
23-25 27 13-1,Endoscopy Carts,
23-25 27 13-2,Fiberoptic Endoscopy Carts,
23-25 27 13-3,Basic Fiberoptic Endoscopy Carts,
23-25 27 13-4,Fiberoptic Endoscopy Carts With Video Accessories,
23-25 27 13-5,Fiberoptic Endoscopy Carts With Video Accessories And Information Management,
23-25 27 13-6,Video Endoscopy Carts,
23-25 27 13-7,Video Endoscopy Carts CCD Scope And Information Management,
23-25 27 13-8,Intravenous Pump Products,
23-25 27 13-9,General Use Intravenous Pumps,
23-25 27 13-10,Intravenous Infusion Pump Analyzers,
23-25 27 13-11,Intravenous Infusion Pump Sensors,
23-25 27 13-12,Intravenous Infusion Pump Transducers,
23-25 27 13-13,Intravenous Syringe Pumps,
23-25 27 13-14,Multichannel Intravenous Pumps,
23-25 27 13-15,Urological Products,
23-25 27 13-16,Cystometry Transducers,
23-25 27 13-17,Urethral Sound Sets,
23-25 27 13-18,Urethral Stone Remover Sets,
23-25 27 13-19,Urodynamic Catheters,
23-25 27 13-20,Urological Percolators,
23-25 27 13-21,Endoscopes Products,
23-25 27 13-22,Rigid Endoscopes,
23-25 27 13-23,Flexible Endoscopes,
23-25 27 13-24,Cystourethroscopes,
23-25 27 13-25,Resectoscopes,
23-25 27 13-26,Laparoscopes,
23-25 27 13-27,Laparoscopic Telescopes,
23-25 27 13-28,Cystoscopes,
23-25 27 13-29,Endoscopic Sphincterotomes,
23-25 27 13-30,Duodenoscopes,
23-25 27 13-31,Combination Duodenoscope and Choledochoscopes,
23-25 27 13-32,Therapeutic Duodenoscopes,
23-25 27 13-33,Fiberoptic Therapeutic Duodenoscopes,
23-25 27 13-34,Video Therapeutic Duodenoscopes,
23-25 27 13-35,Esophagoscopes,
23-25 27 13-36,Endoscopic Equipment Sets,
23-25 27 13-37,Endoscopic Heater Probe Units,
23-25 27 13-38,Endoscopic Imaging Equipment,
23-25 27 13-39,Endoscopic Insufflation Units,
23-25 27 13-40,Endoscopic Distention Units,
23-25 27 13-41,Endoscopic Printers,
23-25 27 13-42,Endoscopic Video Cameras,
23-25 27 13-43,Endoscopic Recorders,
23-25 27 13-44,Enteroscopes,
23-25 27 13-45,Therapeutic Fiberoptic Enteroscopes,
23-25 27 13-46,Therapeutic Video Enteroscopes,
23-25 27 13-47,Gastroscope Products,
23-25 27 13-48,Therapeutic Fiberoptic Gastroscopes,
23-25 27 13-49,Therapeutic Video Gastroscopes,
23-25 27 13-50,Sigmoidoscope Products,
23-25 27 13-51,Therapeutic Sigmoidoscopes,
23-25 27 13-52,Fiberoptic Therapeutic Sigmoidoscopes,
23-25 27 13-53,Video Therapeutic Sigmoidoscopes,
23-25 27 13-54,Colonoscopy Products,
23-25 27 13-55,Mobile Colonoscope System With Accessories,
23-25 27 13-56,Therapeutic Colonoscopes,
23-25 27 13-57,Fiberoptic Therapeutic Colonoscopes,
23-25 27 13-58,Video Therapeutic Colonoscopes,
23-25 27 15,General Internal Medicine Prefabricated Structures,
23-25 29 00,Therapeutic and Physical Therapy Products,
23-25 29 11,Therapeutic and Physical Therapy Furnishings,
23-25 29 11-1,Therapeutic Baths,
23-25 29 11-2,Hydrotherapy Baths,
23-25 29 11-3,Body Hydrotherapy Baths,
23-25 29 11-4,Burn Hydrotherapy Baths,
23-25 29 11-5,Burn Hydrotherapy With Lift Baths,
23-25 29 11-6,Hydrotherapy With Elevating Tub Baths,
23-25 29 11-7,Sitting Hydrotherapy Baths,
23-25 29 11-8,Therapeutic Refrigerated Circulating Water Baths,
23-25 29 11-9,Therapeutic Tables,
23-25 29 11-10,Chiropractic Tables,
23-25 29 11-11,Therapeutic Massage Tables,
23-25 29 11-12,Traction Physical Therapy Tables,
23-25 29 13,Therapeutic and Physical Therapy Equipment,
23-25 29 13-1,Physical Therapy Traction Equipment,
23-25 29 13-2,Traction Appliances Carts,
23-25 29 13-3,Therapeutic Exercise Equipment,
23-25 29 13-4,Balance Beams,
23-25 29 13-5,Therapeutic Exercise Balance Boards,
23-25 29 13-6,Therapeutic Exercise Balance Bolsters,
23-25 29 13-7,Therapeutic Exercise Balance Rockers,
23-25 29 13-8,Therapeutic Exercise Climbing Equipment,
23-25 29 13-9,Therapeutic Exercise Continuous Passive Motion CPM Equipment,
23-25 29 13-10,Therapeutic Exercise Skates,
23-25 29 13-11,Therapeutic Exercise Free Weights,
23-25 29 13-12,Therapeutic Lung Exercisers,
23-25 29 13-13,Therapeutic Exercise Mats,
23-25 29 13-14,Therapeutic Exercise Platforms,
23-25 29 13-15,Therapeutic Exercise Pulleys,
23-25 29 13-16,Therapeutic Exercise Resistive Equipment,
23-25 29 13-17,Therapeutic Exercise Skateboards,
23-25 29 13-18,Therapeutic Exercise Therapeutic Balls,
23-25 29 13-19,Therapeutic Exercise Treadmills,
23-25 29 13-20,Therapeutic Exercise Vestibular Motion Equipment,
23-25 29 13-21,Therapeutic Exercise Weight Belts,
23-25 29 13-22,Therapeutic Exercise Weight Machines,
23-25 29 13-23,Therapeutic Exercise Wrist Exercisers,
23-25 29 13-24,Gait Training Products,
23-25 29 13-25,Gait Training Bars,
23-25 29 13-26,Gait Training Bikes,
23-25 29 13-27,Gait Training Parallel Bars,
23-25 29 13-28,Gait Training Ramps,
23-25 29 13-29,Gait Training Stairs,
23-25 29 13-30,Gait Training Walkers,
23-25 29 13-31,Electrotherapy Equipment,
23-25 29 13-32,Electrotherapy Combination Units,
23-25 29 13-33,Galvanic Stimulators,
23-25 29 13-34,Faradic Stimulators,
23-25 29 13-35,Neuromuscular Stimulators,
23-25 29 13-36,Multi Channel Neuromuscular Stimulators,
23-25 29 13-37,interferential Neuromuscular Stimulators,
23-25 29 13-38,Portable Neuromuscular Stimulators,
23-25 29 13-39,Therapeutic Short Wave Diathermy Units,
23-25 29 13-40,Transcutaneous Electric Nerve Stimulation Units,
23-25 29 13-41,Heat Cold Therapy Products,
23-25 29 13-42,Therapeutic Cold Storage Chilling Units,
23-25 29 13-43,Therapeutic  Heat Lamps,
23-25 29 13-44,Therapeutic Hydrocollators,
23-25 29 13-45,Therapeutic Combination Heating Cooling Units,
23-25 29 13-46,Therapeutic Cooling Blankets,
23-25 29 13-47,Therapeutic Cooling Drapes,
23-25 29 13-48,Therapeutic Cooling Units,
23-25 29 13-49,Therapeutic Cryo Compression Equipment,
23-25 29 13-50,Therapeutic Heating Blankets,
23-25 29 13-51,Therapeutic Heating Drapes,
23-25 29 13-52,Therapeutic Heating Units,
23-25 29 13-53,Therapeutic Paraffin Baths,
23-25 29 13-54,Hydrotherapy Products,
23-25 29 13-55,Extremity Hydrotherapy Baths,
23-25 29 13-56,Extremity Hydrotherapy Tanks,
23-25 29 13-57,Full Body Immersion Hydrotherapy Baths,
23-25 29 13-58,Full Body Immersion Hydrotherapy Tanks,
23-25 29 13-59,Hydrotherapy Bath Chairs,
23-25 29 13-60,Hypothermia and Hyperthermia Units,
23-25 29 13-61,Combination Hyperthermia and Hypothermia Units,
23-25 29 13-62,Hyperthermia Units,
23-25 29 13-63,Hypothermia Units,
23-25 29 13-64,Mobile Combination Hyperthermia and Hypothermia Units,
23-25 29 13-65,Mobile Hyperthermia Units,
23-25 29 13-66,Mobile Hypothermia Units,
23-25 29 15,Health Exercise and Physical Therapy Prefabricated Structures,
23-25 29 15-1,Nourishment Stations,
23-25 31 00,Hematology Products,
23-25 31 11,Hematology Furnishings,
23-25 31 11-1,Blood Refrigerators and Freezers,
23-25 31 11-2,Blood Bank Refrigerators,
23-25 31 11-3,Blood Freezers,
23-25 31 11-4,Double Compartment Blood Freezers,
23-25 31 11-5,Blood Plasma Freezers,
23-25 31 11-6,Dry Tissue Freezers,
23-25 31 11-7,Plasma Storage Freezers,
23-25 31 11-8,Hematology Baths,
23-25 31 11-9,Serology Water Baths,
23-25 31 11-10,Tissue Processing Water Baths,
23-25 31 11-11,Hematology Cabinets,
23-25 31 11-12,Paraffin Block Cabinets,
23-25 31 13,Hematology Equipment,
23-25 31 13-1,Hematology Analyzers,
23-25 31 13-2,Blood Lead Analyzers,
23-25 31 13-3,BUN Analyzers,
23-25 31 13-4,Discrete BUN Analyzers,
23-25 31 13-5,PH Blood Gas Analyzers,
23-25 31 13-6,Blood Typing Centrifuges,
23-25 31 13-7,Blood And Transfusion Products,
23-25 31 13-8,Blood Conservation Equipment,
23-25 31 13-9,Blood Containers,
23-25 31 13-10,Blood Transfusion Equipment,
23-25 31 13-11,Blood Warming and Transfusion Equipment,
23-25 31 13-12,Blood Warming Equipment,
23-25 31 13-13,Blood Waste Collection Equipment,
23-25 31 15,Hematology Prefabricated Structures,
23-25 31 15-1,Blood Bank Workcenters,
23-25 31 15-2,Hematology Workcenters,
23-25 33 00,Medical Gas Products,
23-25 33 11,Medical Air Pressure Control Cabinets,
23-25 33 13,Medical Gas Alarm Modules,
23-25 33 15,Medical Gas Cylinder Carts,
23-25 33 17,Medical Gas Cylinder Stands,
23-25 33 19,Medical Gas Delivery Columns,
23-25 33 21,Medical Gas Filtering Equipment,
23-25 33 23,Medical Gas Manifolds,
23-25 33 25,Medical Gas Outlets,
23-25 33 27,Medical Gas Service Tracks,
23-25 33 29,Medical Gas Shutoff Valves,
23-25 33 31,Medical Gas Treatment Equipment,
23-25 33 33,Medical Gas Valve Boxes,
23-25 35 00,Nursing Products,
23-25 35 11,Nursing Furnishings,
23-25 35 11-1,Freestanding Nursing Table Bath and Showers,
23-25 35 13,Nursing Equipment,
23-25 35 13-1,Nursing Station Telecommunications Equipment,
23-25 35 13-2,Nurse Communication Modules,
23-25 35 13-3,Nurse Intercoms,
23-25 35 13-4,Nurse Room Control Equipment,
23-25 35 13-5,Nurse Room Control Exit Monitors,
23-25 35 15,Nursing Prefabricated Structures,
23-25 35 15-1,Nurse Stations,
23-25 37 00,Obstetrics and Gynecology Products,
23-25 37 11,Obstetrics and Gynecology Furnishings,
23-25 37 11-1,Obstetrics and Gynecology Beds,
23-25 37 11-2,Birthing Beds,
23-25 37 11-3,Electric Birthing Beds,
23-25 37 11-4,Obstetrics and Gynecology Tables,
23-25 37 11-5,Beast Biopsy Tables,
23-25 37 11-6,Gynecological Exam Tables,
23-25 37 11-7,Obstetrical Examination Tables,
23-25 37 13,Obstetrics and Gynecology Equipment,
23-25 37 13-1,Obstetrics and Gynecology Carts,
23-25 37 13-2,Fetal Monitoring Carts,
23-25 37 13-3,Breast Biopsy Products,
23-25 37 13-4,Minimally Invasive Breast Biopsy Premium Loading Units,
23-25 37 13-5,Minimally Invasive Breast Biopsy Vacuum Units,
23-25 37 15,Obstetrics and Gynecology Prefabricated Structures,
23-25 39 00,Ophthalmology Products,
23-25 39 11,Ophthalmology Furnishings,
23-25 39 11-1,Ophthalmology Tables,
23-25 39 11-2,Ophthalmologic Instrument Tables,
23-25 39 11-3,Ophthalmology Cabinets,
23-25 39 11-4,Lens Measuring Instrument Cabinets,
23-25 39 13,Ophthalmology Equipment,
23-25 39 13-1,Ophthalmic Diagnostic Exam Products,
23-25 39 13-2,Autorefractors,
23-25 39 13-3,Binocular Vision Test Sets,
23-25 39 13-4,Chart Projectors,
23-25 39 13-5,Color Perception Testing Lanterns,
23-25 39 13-6,Combination Refractor Keratometers,
23-25 39 13-7,Contact Lens Gonioscope,
23-25 39 13-8,Corneal Topographers,
23-25 39 13-9,Corneal Topography Units,
23-25 39 13-10,Depth Perception Units,
23-25 39 13-11,Electronystagmographs,
23-25 39 13-12,Electroretinogram Systems,
23-25 39 13-13,Exophthalmometers,
23-25 39 13-14,Eye Occluders,
23-25 39 13-15,Keratometer Ophthalmometers,
23-25 39 13-16,Keratoscopes,
23-25 39 13-17,Ophthalmic Colorimeters,
23-25 39 13-18,Ophthalmic Distometers,
23-25 39 13-19,Ophthalmic Drums,
23-25 39 13-20,Ophthalmic Euthyscopes,
23-25 39 13-21,Ophthalmic Eye Test Lenses,
23-25 39 13-22,Ophthalmic Instrument Pads,
23-25 39 13-23,Ophthalmic Instrument Tables,
23-25 39 13-24,Ophthalmic Lens Holders,
23-25 39 13-25,Ophthalmic Lensometers,
23-25 39 13-26,Ophthalmic Soft Contract Lensometers,
23-25 39 13-27,Ophthalmic Perimeters,
23-25 39 13-28,Ophthalmic Photometers,
23-25 39 13-29,Ophthalmic Prisms,
23-25 39 13-30,Ophthalmic Retinoscope Accessories,
23-25 39 13-31,Ophthalmic Retinoscopes,
23-25 39 13-32,Ophthalmic Slit Lamps,
23-25 39 13-33,Ophthalmic Spectrophotometers,
23-25 39 13-34,Ophthalmic Speculas,
23-25 39 13-35,Ophthalmic Tonometers,
23-25 39 13-36,Ophthalmic Applanation Tonometers,
23-25 39 13-37,Ophthalmic Noncontact Tonometers,
23-25 39 13-38,Ophthalmic Transilluminators,
23-25 39 13-39,Ophthalmic Visual Field Plotters,
23-25 39 13-40,Ophthalmic Visual Function Analyzers,
23-25 39 13-41,Ophthalmic Visuometers,
23-25 39 13-42,Ophthalmodynamometers,
23-25 39 13-43,Ophthalmometers,
23-25 39 13-44,Opthalmometer Base Plates,
23-25 39 13-45,Pachymeters,
23-25 39 13-46,Ultrasound Pachymeters,
23-25 39 13-47,Corneal Ultrasound Pachymeters,
23-25 39 13-48,Phoropter Units,
23-25 39 13-49,Pseudoisochromatic Plate Sets,
23-25 39 13-50,Tachistoscopes,
23-25 39 13-51,Tangent Screens,
23-25 39 13-52,Viewing Stands For Vision Acuity Testing,
23-25 39 13-53,Vision Testing Stereoscopes,
23-25 39 13-54,Ophthalmic Equipment,
23-25 39 13-55,Lens Edging Machines,
23-25 39 13-56,Lens Edging Automatic Beveling Machines,
23-25 39 13-57,Lens Edging Automatic Machines,
23-25 39 13-58,Ophthalmic Lasers,
23-25 39 13-59,Dual Fiber Photocoagulation Ophthalmic Lasers,
23-25 39 13-60,Ophthalmic Laser With Ophthalmoscopes,
23-25 39 13-61,Ophthalmic Laser With Slit Lamps,
23-25 39 13-62,Semiconductor Diode Ophthalmic Lasers,
23-25 39 13-63,Phacofragmentation (Cusa) Units,
23-25 39 13-64,Obstetrical And Gynecological Kits,
23-25 39 13-65,Amniocentesis Kits,
23-25 39 13-66,Obstetrical Extraction Units,
23-25 39 13-67,Gynecology Drainage Kits,
23-25 39 15,Ophthalmology Prefabricated Structures,
23-25 41 00,Orthopedics Products,
23-25 41 11,Orthopedics Furnishings,
23-25 41 11-1,Orthopedics Tables,
23-25 41 11-2,Medical Casting Tables,
23-25 41 11-3,Orthopedic Operating Tables,
23-25 41 11-4,Orthopedic Fracture Operating Tables,
23-25 41 11-5,Orthopedics Sinks,
23-25 41 11-6,Plaster Sinks,
23-25 41 13,Orthopedics Equipment,
23-25 41 13-1,Orthopedics Carts,
23-25 41 13-2,Plaster Carts,
23-25 41 15,Orthopedic And Prosthetic And Sports Medicine Products,
23-25 41 15-1,Casting Equipment And Products,
23-25 41 15-2,Broken Arm Casting Machines,
23-25 41 15-3,Cast Carts,
23-25 41 15-4,Cast Cutters,
23-25 41 15-5,Cast Impression Trays,
23-25 41 15-6,Cast Saws,
23-25 41 15-7,Cast Stands,
23-25 41 15-8,Cast Vacuum Units,
23-25 41 15-9,Casting Induction Machines,
23-25 41 15-10,Casting Machine Guards,
23-25 41 15-11,Chrome Cobalt Casting Machines,
23-25 41 15-12,Orthopedic Traction Products,
23-25 41 15-13,Mobile Traction Carts,
23-25 41 15-14,Orthopedic Traction Weights,
23-25 41 15-15,Orthopedic Upper Limb Appliances,
23-25 41 17,Orthopedics Prefabricated Structures,
23-25 43 00,Otolaryngology Products,
23-25 43 11,Otolaryngology Furnishings,
23-25 43 13,Otolaryngology Equipment,
23-25 43 13-1,Nasal Equipment,
23-25 43 13-2,Nasal Bleeding Control Devices,
23-25 43 13-3,Nasal Flowmeters,
23-25 43 13-4,Nasal Irrigation Devices,
23-25 43 13-5,Olfactometers,
23-25 43 13-6,Rhinoanemometers,
23-25 43 13-7,Taste Equipment,
23-25 43 13-8,Gustometers,
23-25 43 13-9,Ear Equipment,
23-25 43 13-10,Earmold Equipment,
23-25 43 15,Otolaryngology Prefabricated Structures,
23-25 45 00,Patient Care Products,
23-25 45 11,Patient Care Furnishings,
23-25 45 11-1,Patient Beds,
23-25 45 11-2,Electric Patient Beds,
23-25 45 11-3,Electric Special Care Patient Beds,
23-25 45 11-4,Hospital Bedside Rails,
23-25 45 11-5,Hospital Head Boards,
23-25 45 11-6,Medical Mattresses,
23-25 45 11-7,Hospital Bed Mattresses,
23-25 45 11-8,Medical Pressure Reduction Mattresses,
23-25 45 11-9,Patient Baths,
23-25 45 11-10,Patient Showers,
23-25 45 11-11,Free Standing Patient Showers,
23-25 45 11-12,Patient’s Combination Toilets,
23-25 45 11-13,Patient Seating,
23-25 45 11-14,Hospital Recliners,
23-25 45 11-15,Patient Chairs,
23-25 45 11-16,Physically Challenged Transport Equipment,
23-25 45 11-17,Physically Challenged Multifunctional Mobility Devices,
23-25 45 11-18,Physically Challenged Positioning Devices,
23-25 45 11-19,Physically Challenged Standing Aids,
23-25 45 11-20,Physically Challenged Whole Body Sliding Devices,
23-25 45 11-21,Physically Challenged Whole Body Turning Devices,
23-25 45 11-22,Rollators,
23-25 45 11-23,Walkers,
23-25 45 11-24,Physically Challenged Baths and Showers,
23-25 45 11-25,Physically Challenged Bath Chairs,
23-25 45 11-26,Physically Challenged Bath Lifts,
23-25 45 11-27,Physically Challenged Bath Safety Rails,
23-25 45 11-28,Physically Challenged Bathboards,
23-25 45 11-29,Physically Challenged Shower Seats,
23-25 45 11-30,Physically Challenged Showers,
23-25 45 11-31,Physically Challenged Sitz Baths,
23-25 45 11-32,Physically Challenged Baths and Showers,
23-25 45 11-33,Physically Challenged Toilet Arm Supports,
23-25 45 11-34,Physically Challenged Toilet Frames,
23-25 45 11-35,Physically Challenged Toilet Grab Bars,
23-25 45 11-36,Physically Challenged Toilet Seat Lifters,
23-25 45 11-37,Physically Challenged Toilet Seats,
23-25 45 11-38,Physically Challenged Toilets,
23-25 45 13,Patient Care Equipment,
23-25 45 15,Patient Care Prefabricated Structures,
23-25 47 00,Patient Clinical Diagnostic Products,
23-25 47 11,Patient Clinical Diagnostic Furnishings,
23-25 47 11-1,Privacy Screens,
23-25 47 11-2,Patient Cubicle Curtain Tracks,
23-25 47 11-3,Patient Cubicle Curtains,
23-25 47 11-4,Patient Cubicle Screens,
23-25 47 11-5,Patient Clinical Diagnostic Tables,
23-25 47 11-6,Examination Treatment Tables,
23-25 47 11-7,Medical Procedure Tables,
23-25 47 11-8,Minor Surgical Tables,
23-25 47 11-9,Treatment Tables,
23-25 47 11-10,Patient Clinical Diagnostic Sinks,
23-25 47 11-11,Clinic Sinks,
23-25 47 11-12,Clinic Scrub Sinks,
23-25 47 11-13,Patient Clinical Diagnostic Storage Products,
23-25 47 11-14,Patient Records Shelving Units,
23-25 47 11-15,Patient Clinical Diagnostic Seating,
23-25 47 11-16,Clinical Examination Chairs,
23-25 47 11-17,Physician Stools,
23-25 47 11-18,Patient Clinical Diagnostic Cabinets,
23-25 47 11-19,Exam Room Cabinets,
23-25 47 11-20,Pass Through Specimen Cabinets,
23-25 47 11-21,Treatment Cabinets,
23-25 47 11-22,Patient Clinical Diagnostic Monitor Arms,
23-25 47 11-23,Medical Facility Monitor Ceiling Arms,
23-25 47 11-24,Medical Facility Monitor Wall Arms,
23-25 47 13,Patient Clinical Diagnostic Equipment,
23-25 47 13-1,Blood Pressure Units And Related Products,
23-25 47 13-2,Aneroid Blood Pressure Units,
23-25 47 13-3,Aneroid Sphygmomanometers,
23-25 47 13-4,Blood Pressure Recording Units,
23-25 47 13-5,Electronic Blood Pressure Units,
23-25 47 13-6,Mercury Blood Pressure Units,
23-25 47 13-7,Sphygmomanometers,
23-25 47 13-8,Electrocardiography EKG Units And Related Products,
23-25 47 13-9,Electrocardiography Units,
23-25 47 13-10,Multiple Channel Electrocardiograph Units,
23-25 47 13-11,Single Channel Electrocardiograph Units,
23-25 47 13-12,Electrocardiography Cable Lead Testers,
23-25 47 13-13,Electrocardiography Graphic Recorders,
23-25 47 13-14,Electrocardiography Monitors,
23-25 47 13-15,Electrocardiography Unit Analyzers,
23-25 47 13-16,Long Term Continuous Electrocardiography Monitoring Units,
23-25 47 13-17,Electrocardiography Transmitters,
23-25 47 13-18,Pulse Dosimeters Products,
23-25 47 13-19,Co Oximeters,
23-25 47 13-20,Pulse Oximeter Cables,
23-25 47 13-21,Pulse Oximeter Probes,
23-25 47 13-22,Pulse Oximeter Sensors,
23-25 47 13-23,Pulse Oximeter Units,
23-25 47 13-24,Medical Exam Diagnostic Products,
